PID,Aufgabe,Topic
441,Experiment_Quasiexperiment_Nichtexperiment,Methodology
704,AV_UV_MoV_identifizieren_text,Measurement Theory
441,Experiment_Quasiexperiment_Nichtexperiment,Methodology
899,Pearsons_r_EE,Correlation
704,AV_UV_MoV_identifizieren_text,Measurement Theory
704,AV_UV_MoV_identifizieren_text,Measurement Theory
441,Experiment_Quasiexperiment_Nichtexperiment,Methodology
704,AV_UV_MoV_identifizieren_text,Measurement Theory
441,Experiment_Quasiexperiment_Nichtexperiment,Methodology
704,AV_UV_MoV_identifizieren_text,Measurement Theory
441,Experiment_Quasiexperiment_Nichtexperiment,Methodology
704,AV_UV_MoV_identifizieren_text,Measurement Theory
704,AV_UV_MoV_identifizieren_text,Measurement Theory
441,Experiment_Quasiexperiment_Nichtexperiment,Methodology
441,Experiment_Quasiexperiment_Nichtexperiment,Methodology
441,Experiment_Quasiexperiment_Nichtexperiment,Methodology
899,Pearsons_r_EE,Correlation
899,Pearsons_r_EE,Correlation
899,Pearsons_r_EE,Correlation
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterien_TF_gemischt,Methodology
441,Guetekriterium_in_Definition_erkennen,Methodology
441,Guetekriterium_in_Definition_erkennen,Methodology
441,Guetekriterium_in_Definition_erkennen,Methodology
441,Guetekriterium_in_Definition_erkennen,Methodology
441,Guetekriterium_in_Definition_erkennen,Methodology
441,Steigerung_externe_Validitaet,Methodology
441,Steigerung_externe_Validitaet,Methodology
441,Steigerung_externe_Validitaet,Methodology
441,Steigerung_externe_Validitaet,Methodology
441,Steigerung_externe_Validitaet,Methodology
441,Steigerung_externe_Validitaet,Methodology
441,Steigerung_externe_Validitaet,Methodology
441,Steigerung_externe_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Steigerung_interne_Validitaet,Methodology
441,Deskriptive_Explanantive_Explorative_Studien,Methodology
441,Deskriptive_Explanantive_Explorative_Studien,Methodology
441,Deskriptive_Explanantive_Explorative_Studien,Methodology
558,Deskriptive_Explanantive_Explorative_Studien,Methodology
558,Experiment_Quasiexperiment_Nichtexperiment,Methodology
558,Guetekriterien_TF_gemischt,Methodology
558,Guetekriterium_in_Definition_erkennen,Methodology
558,Steigerung_externe_Validitaet,Methodology
558,Steigerung_interne_Validitaet,Methodology
558,Unterschied_wiss_Guetekrit_erkennen,Methodology
558,Unterschied_wiss_Guetekrit_erkennen,Methodology
558,Skalenniveau_erkennen,Measurement Theory
558,Inferenzniveau_erkennen,Measurement Theory
558,Itempolaritaet_erkennen,Measurement Theory
558,Guetekriterien_einer_Messung,Measurement Theory
558,Messung_als_Homomorphismus,Measurement Theory
558,AV_UV_MoV_identifizieren_text,Measurement Theory
922,Deskriptive_Explanantive_Explorative_Studien,Methodology
922,Experiment_Quasiexperiment_Nichtexperiment,Methodology
922,Guetekriterien_TF_gemischt,Methodology
922,Guetekriterium_in_Definition_erkennen,Methodology
922,Steigerung_externe_Validitaet,Methodology
922,Steigerung_interne_Validitaet,Methodology
922,Unterschied_wiss_Guetekrit_erkennen,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Deskriptive_Explanantive_Explorative_Studien,Methodology
549,Experiment_Quasiexperiment_Nichtexperiment,Methodology
549,Experiment_Quasiexperiment_Nichtexperiment,Methodology
549,Experiment_Quasiexperiment_Nichtexperiment,Methodology
549,Experiment_Quasiexperiment_Nichtexperiment,Methodology
549,Experiment_Quasiexperiment_Nichtexperiment,Methodology
549,Experiment_Quasiexperiment_Nichtexperiment,Methodology
549,Experiment_Quasiexperiment_Nichtexperiment,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterien_TF_gemischt,Methodology
549,Guetekriterium_in_Definition_erkennen,Methodology
549,Guetekriterium_in_Definition_erkennen,Methodology
549,Guetekriterium_in_Definition_erkennen,Methodology
549,Guetekriterium_in_Definition_erkennen,Methodology
549,Guetekriterium_in_Definition_erkennen,Methodology
549,Steigerung_externe_Validitaet,Methodology
549,Steigerung_externe_Validitaet,Methodology
549,Steigerung_externe_Validitaet,Methodology
549,Steigerung_externe_Validitaet,Methodology
549,Steigerung_externe_Validitaet,Methodology
549,Steigerung_externe_Validitaet,Methodology
549,Steigerung_externe_Validitaet,Methodology
549,Steigerung_externe_Validitaet,Methodology
549,Steigerung_interne_Validitaet,Methodology
549,Steigerung_interne_Validitaet,Methodology
549,Steigerung_interne_Validitaet,Methodology
549,Steigerung_interne_Validitaet,Methodology
549,Steigerung_interne_Validitaet,Methodology
549,Steigerung_interne_Validitaet,Methodology
549,Steigerung_interne_Validitaet,Methodology
549,Steigerung_interne_Validitaet,Methodology
549,Unterschied_wiss_Guetekrit_erkennen,Methodology
549,Unterschied_wiss_Guetekrit_erkennen,Methodology
549,Unterschied_wiss_Guetekrit_erkennen,Methodology
549,Unterschied_wiss_Guetekrit_erkennen,Methodology
549,Unterschied_wiss_Guetekrit_erkennen,Methodology
558,Pearsons_r_EE,Correlation
556,Pearsons_r_EE,Correlation
557,Deskriptive_Explanantive_Explorative_Studien,Methodology
557,Experiment_Quasiexperiment_Nichtexperiment,Methodology
557,Guetekriterien_TF_gemischt,Methodology
557,Guetekriterien_TF_gemischt,Methodology
557,Guetekriterium_in_Definition_erkennen,Methodology
557,Steigerung_externe_Validitaet,Methodology
557,Steigerung_interne_Validitaet,Methodology
557,Unterschied_wiss_Guetekrit_erkennen,Methodology
557,Skalenniveau_erkennen,Measurement Theory
557,Inferenzniveau_erkennen,Measurement Theory
557,Inferenzniveau_erkennen,Measurement Theory
557,Inferenzniveau_erkennen,Measurement Theory
557,Inferenzniveau_erkennen,Measurement Theory
557,Inferenzniveau_erkennen,Measurement Theory
557,Inferenzniveau_erkennen,Measurement Theory
557,Inferenzniveau_erkennen,Measurement Theory
557,Inferenzniveau_erkennen,Measurement Theory
557,Inferenzniveau_erkennen,Measurement Theory
557,Inferenzniveau_erkennen,Measurement Theory
557,Itempolaritaet_erkennen,Measurement Theory
557,Itempolaritaet_erkennen,Measurement Theory
688,Skalenniveau_erkennen,Measurement Theory
557,Itempolaritaet_erkennen,Measurement Theory
688,Skalenniveau_erkennen,Measurement Theory
557,Itempolaritaet_erkennen,Measurement Theory
557,Itempolaritaet_erkennen,Measurement Theory
557,Itempolaritaet_erkennen,Measurement Theory
557,Itempolaritaet_erkennen,Measurement Theory
557,Itempolaritaet_erkennen,Measurement Theory
557,Guetekriterien_einer_Messung,Measurement Theory
557,Guetekriterien_einer_Messung,Measurement Theory
557,Guetekriterien_einer_Messung,Measurement Theory
557,Guetekriterien_einer_Messung,Measurement Theory
557,Guetekriterien_einer_Messung,Measurement Theory
557,Guetekriterien_einer_Messung,Measurement Theory
688,Skalenniveau_erkennen,Measurement Theory
688,Skalenniveau_erkennen,Measurement Theory
688,Skalenniveau_erkennen,Measurement Theory
557,Guetekriterien_einer_Messung,Measurement Theory
557,Messung_als_Homomorphismus,Measurement Theory
557,Messung_als_Homomorphismus,Measurement Theory
557,Messung_als_Homomorphismus,Measurement Theory
557,Messung_als_Homomorphismus,Measurement Theory
557,Messung_als_Homomorphismus,Measurement Theory
557,Messung_als_Homomorphismus,Measurement Theory
557,Messung_als_Homomorphismus,Measurement Theory
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
557,AV_UV_MoV_identifizieren_text,Measurement Theory
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
748,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
899,Deskriptive_Explanantive_Explorative_Studien,Methodology
748,Deskriptive_Explanantive_Explorative_Studien,Methodology
748,Experiment_Quasiexperiment_Nichtexperiment,Methodology
748,Experiment_Quasiexperiment_Nichtexperiment,Methodology
899,Experiment_Quasiexperiment_Nichtexperiment,Methodology
748,Experiment_Quasiexperiment_Nichtexperiment,Methodology
899,Experiment_Quasiexperiment_Nichtexperiment,Methodology
797,Pearsons_r_EE,Correlation
748,Experiment_Quasiexperiment_Nichtexperiment,Methodology
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
748,Guetekriterien_TF_gemischt,Methodology
748,Guetekriterien_TF_gemischt,Methodology
748,Guetekriterium_in_Definition_erkennen,Methodology
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
899,Experiment_Quasiexperiment_Nichtexperiment,Methodology
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
748,Steigerung_externe_Validitaet,Methodology
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
563,Deskriptive_Explanantive_Explorative_Studien,Methodology
748,Steigerung_interne_Validitaet,Methodology
797,Pearsons_r_EE,Correlation
797,Pearsons_r_EE,Correlation
899,Experiment_Quasiexperiment_Nichtexperiment,Methodology
563,Experiment_Quasiexperiment_Nichtexperiment,Methodology
563,Guetekriterien_TF_gemischt,Methodology
563,Guetekriterium_in_Definition_erkennen,Methodology
563,Steigerung_externe_Validitaet,Methodology
563,Steigerung_interne_Validitaet,Methodology
748,Unterschied_wiss_Guetekrit_erkennen,Methodology
549,Skalenniveau_erkennen,Measurement Theory
392,Deskriptive_Explanantive_Explorative_Studien,Methodology
392,Deskriptive_Explanantive_Explorative_Studien,Methodology
392,Deskriptive_Explanantive_Explorative_Studien,Methodology
392,Experiment_Quasiexperiment_Nichtexperiment,Methodology
441,Unterschied_wiss_Guetekrit_erkennen,Methodology
392,Guetekriterien_TF_gemischt,Methodology
392,Guetekriterien_TF_gemischt,Methodology
392,Guetekriterien_TF_gemischt,Methodology
392,Guetekriterien_TF_gemischt,Methodology
392,Guetekriterien_TF_gemischt,Methodology
441,Unterschied_wiss_Guetekrit_erkennen,Methodology
392,Guetekriterien_TF_gemischt,Methodology
392,Guetekriterien_TF_gemischt,Methodology
441,Unterschied_wiss_Guetekrit_erkennen,Methodology
392,Guetekriterien_TF_gemischt,Methodology
392,Guetekriterien_TF_gemischt,Methodology
441,Unterschied_wiss_Guetekrit_erkennen,Methodology
441,Unterschied_wiss_Guetekrit_erkennen,Methodology
392,Guetekriterium_in_Definition_erkennen,Methodology
392,Guetekriterium_in_Definition_erkennen,Methodology
392,Guetekriterium_in_Definition_erkennen,Methodology
392,Guetekriterium_in_Definition_erkennen,Methodology
441,Unterschied_wiss_Guetekrit_erkennen,Methodology
392,Guetekriterium_in_Definition_erkennen,Methodology
392,Steigerung_externe_Validitaet,Methodology
688,Skalenniveau_erkennen,Measurement Theory
688,Skalenniveau_erkennen,Measurement Theory
688,Skalenniveau_erkennen,Measurement Theory
688,Skalenniveau_erkennen,Measurement Theory
688,Skalenniveau_erkennen,Measurement Theory
392,Steigerung_externe_Validitaet,Methodology
688,Skalenniveau_erkennen,Measurement Theory
688,Skalenniveau_erkennen,Measurement Theory
688,Inferenzniveau_erkennen,Measurement Theory
688,Inferenzniveau_erkennen,Measurement Theory
688,Inferenzniveau_erkennen,Measurement Theory
688,Inferenzniveau_erkennen,Measurement Theory
688,Inferenzniveau_erkennen,Measurement Theory
392,Steigerung_externe_Validitaet,Methodology
688,Inferenzniveau_erkennen,Measurement Theory
688,Inferenzniveau_erkennen,Measurement Theory
688,Inferenzniveau_erkennen,Measurement Theory
392,Steigerung_externe_Validitaet,Methodology
392,Steigerung_externe_Validitaet,Methodology
688,Itempolaritaet_erkennen,Measurement Theory
688,Itempolaritaet_erkennen,Measurement Theory
688,Itempolaritaet_erkennen,Measurement Theory
688,Itempolaritaet_erkennen,Measurement Theory
688,Itempolaritaet_erkennen,Measurement Theory
392,Steigerung_externe_Validitaet,Methodology
688,Itempolaritaet_erkennen,Measurement Theory
688,Itempolaritaet_erkennen,Measurement Theory
688,Itempolaritaet_erkennen,Measurement Theory
688,Itempolaritaet_erkennen,Measurement Theory
392,Steigerung_interne_Validitaet,Methodology
688,Itempolaritaet_erkennen,Measurement Theory
688,Itempolaritaet_erkennen,Measurement Theory
392,Unterschied_wiss_Guetekrit_erkennen,Methodology
392,Unterschied_wiss_Guetekrit_erkennen,Methodology
392,Unterschied_wiss_Guetekrit_erkennen,Methodology
392,Unterschied_wiss_Guetekrit_erkennen,Methodology
753,Deskriptive_Explanantive_Explorative_Studien,Methodology
753,Deskriptive_Explanantive_Explorative_Studien,Methodology
753,Deskriptive_Explanantive_Explorative_Studien,Methodology
753,Deskriptive_Explanantive_Explorative_Studien,Methodology
753,Deskriptive_Explanantive_Explorative_Studien,Methodology
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Skalenniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
441,Skalenniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
441,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
441,Itempolaritaet_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
923,Deskriptive_Explanantive_Explorative_Studien,Methodology
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
861,Inferenzniveau_erkennen,Measurement Theory
923,Experiment_Quasiexperiment_Nichtexperiment,Methodology
923,Guetekriterien_TF_gemischt,Methodology
923,Guetekriterium_in_Definition_erkennen,Methodology
861,Itempolaritaet_erkennen,Measurement Theory
923,Steigerung_externe_Validitaet,Methodology
923,Steigerung_interne_Validitaet,Methodology
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
923,Unterschied_wiss_Guetekrit_erkennen,Methodology
923,Unterschied_wiss_Guetekrit_erkennen,Methodology
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Itempolaritaet_erkennen,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,Messung_als_Homomorphismus,Measurement Theory
861,AV_UV_MoV_identifizieren_text,Measurement Theory
861,AV_UV_MoV_identifizieren_text,Measurement Theory
899,Guetekriterien_TF_gemischt,Methodology
899,Guetekriterien_TF_gemischt,Methodology
899,Guetekriterien_TF_gemischt,Methodology
899,Guetekriterien_TF_gemischt,Methodology
899,Guetekriterien_TF_gemischt,Methodology
899,Guetekriterien_TF_gemischt,Methodology
899,Guetekriterien_TF_gemischt,Methodology
899,Guetekriterien_TF_gemischt,Methodology
899,Guetekriterium_in_Definition_erkennen,Methodology
899,Guetekriterium_in_Definition_erkennen,Methodology
899,Guetekriterium_in_Definition_erkennen,Methodology
899,Guetekriterium_in_Definition_erkennen,Methodology
899,Guetekriterium_in_Definition_erkennen,Methodology
899,Steigerung_externe_Validitaet,Methodology
899,Steigerung_interne_Validitaet,Methodology
899,Unterschied_wiss_Guetekrit_erkennen,Methodology
899,Unterschied_wiss_Guetekrit_erkennen,Methodology
899,Skalenniveau_erkennen,Measurement Theory
899,Skalenniveau_erkennen,Measurement Theory
899,Inferenzniveau_erkennen,Measurement Theory
899,Inferenzniveau_erkennen,Measurement Theory
899,Itempolaritaet_erkennen,Measurement Theory
899,Guetekriterien_einer_Messung,Measurement Theory
899,Messung_als_Homomorphismus,Measurement Theory
899,AV_UV_MoV_identifizieren_text,Measurement Theory
711,Deskriptive_Explanantive_Explorative_Studien,Methodology
711,Experiment_Quasiexperiment_Nichtexperiment,Methodology
711,Guetekriterien_TF_gemischt,Methodology
711,Guetekriterium_in_Definition_erkennen,Methodology
711,Steigerung_externe_Validitaet,Methodology
711,Steigerung_interne_Validitaet,Methodology
711,Unterschied_wiss_Guetekrit_erkennen,Methodology
711,Skalenniveau_erkennen,Measurement Theory
711,Inferenzniveau_erkennen,Measurement Theory
711,Itempolaritaet_erkennen,Measurement Theory
711,Guetekriterien_einer_Messung,Measurement Theory
711,Messung_als_Homomorphismus,Measurement Theory
711,AV_UV_MoV_identifizieren_text,Measurement Theory
824,Deskriptive_Explanantive_Explorative_Studien,Methodology
824,Deskriptive_Explanantive_Explorative_Studien,Methodology
824,Deskriptive_Explanantive_Explorative_Studien,Methodology
824,Experiment_Quasiexperiment_Nichtexperiment,Methodology
824,Guetekriterien_TF_gemischt,Methodology
824,Guetekriterium_in_Definition_erkennen,Methodology
824,Steigerung_externe_Validitaet,Methodology
824,Steigerung_externe_Validitaet,Methodology
753,Deskriptive_Explanantive_Explorative_Studien,Methodology
753,Experiment_Quasiexperiment_Nichtexperiment,Methodology
753,Experiment_Quasiexperiment_Nichtexperiment,Methodology
753,Experiment_Quasiexperiment_Nichtexperiment,Methodology
753,Experiment_Quasiexperiment_Nichtexperiment,Methodology
753,Experiment_Quasiexperiment_Nichtexperiment,Methodology
753,Guetekriterien_TF_gemischt,Methodology
753,Guetekriterium_in_Definition_erkennen,Methodology
753,Steigerung_externe_Validitaet,Methodology
753,Steigerung_externe_Validitaet,Methodology
753,Steigerung_externe_Validitaet,Methodology
753,Steigerung_interne_Validitaet,Methodology
753,Unterschied_wiss_Guetekrit_erkennen,Methodology
753,Unterschied_wiss_Guetekrit_erkennen,Methodology
753,Unterschied_wiss_Guetekrit_erkennen,Methodology
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
569,Pearsons_r_EE,Correlation
922,Unterschied_wiss_Guetekrit_erkennen,Methodology
703,Deskriptive_Explanantive_Explorative_Studien,Methodology
703,Experiment_Quasiexperiment_Nichtexperiment,Methodology
703,Guetekriterien_TF_gemischt,Methodology
703,Guetekriterium_in_Definition_erkennen,Methodology
703,Steigerung_externe_Validitaet,Methodology
703,Steigerung_interne_Validitaet,Methodology
703,Unterschied_wiss_Guetekrit_erkennen,Methodology
703,Unterschied_wiss_Guetekrit_erkennen,Methodology
703,Skalenniveau_erkennen,Measurement Theory
703,Inferenzniveau_erkennen,Measurement Theory
703,Itempolaritaet_erkennen,Measurement Theory
703,Itempolaritaet_erkennen,Measurement Theory
703,Guetekriterien_einer_Messung,Measurement Theory
703,Messung_als_Homomorphismus,Measurement Theory
703,Messung_als_Homomorphismus,Measurement Theory
703,AV_UV_MoV_identifizieren_text,Measurement Theory
922,Unterschied_wiss_Guetekrit_erkennen,Methodology
922,Skalenniveau_erkennen,Measurement Theory
922,Inferenzniveau_erkennen,Measurement Theory
922,Itempolaritaet_erkennen,Measurement Theory
922,Guetekriterien_einer_Messung,Measurement Theory
922,Messung_als_Homomorphismus,Measurement Theory
922,AV_UV_MoV_identifizieren_text,Measurement Theory
888,Guetekriterien_TF_gemischt,Methodology
703,Pearsons_r_EE,Correlation
888,Guetekriterium_in_Definition_erkennen,Methodology
888,Steigerung_externe_Validitaet,Methodology
888,Steigerung_interne_Validitaet,Methodology
888,Steigerung_interne_Validitaet,Methodology
560,Deskriptive_Explanantive_Explorative_Studien,Methodology
888,Unterschied_wiss_Guetekrit_erkennen,Methodology
888,Unterschied_wiss_Guetekrit_erkennen,Methodology
560,Deskriptive_Explanantive_Explorative_Studien,Methodology
560,Experiment_Quasiexperiment_Nichtexperiment,Methodology
560,Guetekriterien_TF_gemischt,Methodology
560,Guetekriterium_in_Definition_erkennen,Methodology
560,Steigerung_externe_Validitaet,Methodology
560,Steigerung_interne_Validitaet,Methodology
560,Unterschied_wiss_Guetekrit_erkennen,Methodology
549,Inferenzniveau_erkennen,Measurement Theory
549,Itempolaritaet_erkennen,Measurement Theory
549,Guetekriterien_einer_Messung,Measurement Theory
549,Messung_als_Homomorphismus,Measurement Theory
549,AV_UV_MoV_identifizieren_text,Measurement Theory
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
552,Deskriptive_Explanantive_Explorative_Studien,Methodology
392,Pearsons_r_EE,Correlation
392,Pearsons_r_EE,Correlation
392,Pearsons_r_EE,Correlation
392,Pearsons_r_EE,Correlation
575,Deskriptive_Explanantive_Explorative_Studien,Methodology
575,Deskriptive_Explanantive_Explorative_Studien,Methodology
575,Experiment_Quasiexperiment_Nichtexperiment,Methodology
575,Guetekriterien_TF_gemischt,Methodology
575,Guetekriterium_in_Definition_erkennen,Methodology
575,Steigerung_externe_Validitaet,Methodology
575,Steigerung_interne_Validitaet,Methodology
575,Unterschied_wiss_Guetekrit_erkennen,Methodology
575,Skalenniveau_erkennen,Measurement Theory
575,Inferenzniveau_erkennen,Measurement Theory
575,Itempolaritaet_erkennen,Measurement Theory
575,Guetekriterien_einer_Messung,Measurement Theory
575,Messung_als_Homomorphismus,Measurement Theory
569,Deskriptive_Explanantive_Explorative_Studien,Methodology
575,AV_UV_MoV_identifizieren_text,Measurement Theory
569,Deskriptive_Explanantive_Explorative_Studien,Methodology
575,AV_UV_MoV_identifizieren_text,Measurement Theory
569,Deskriptive_Explanantive_Explorative_Studien,Methodology
569,Deskriptive_Explanantive_Explorative_Studien,Methodology
569,Deskriptive_Explanantive_Explorative_Studien,Methodology
575,AV_UV_MoV_identifizieren_text,Measurement Theory
569,Deskriptive_Explanantive_Explorative_Studien,Methodology
569,Deskriptive_Explanantive_Explorative_Studien,Methodology
569,Deskriptive_Explanantive_Explorative_Studien,Methodology
569,Experiment_Quasiexperiment_Nichtexperiment,Methodology
